# Random runs vector a
216.73579793812775 7.0866057846066202 1.9633554978872967 0.028244936922466657 -0.42802372962551072, 1.0
104.28077346896849 7.5180916076341413 1.0929226024311056 0.27522864954725046 -0.14874508358813054, 0.0
332.40453268639197 7.7889703491352229 0.65022017939226107 -0.021855674692867311 -0.97905555360775676, 4.472135955
155.08452861918016 3.7686857324171759 1.3020452330453316 0.16188033667055501 0.12698249205214851, 15.2970585408
356.15829601551519 6.3004637370177541 1.3832078257793863 -0.29545318987128266 0.091752715573456767, 8.94427191
372.03270055434501 2.2745703716445003 0.27356202230617344 0.75054001341828758 -0.95931881413503328, 14.8660687473
248.25168862539098 7.4320308837470561 1.4292162797845456 0.6885923578458264 0.63350923250845348, 1.41421356237
193.24937337899343 3.2052851187705218 -0.8736053013629097 -0.10360864492198885 0.16338706743025333, 2.2360679775
357.48560050550304 3.9537116399214467 1.2587132968751416 -0.76829226317297561 0.36033095864219167, 49.0917508345
139.69801489163876 6.806210809031926 1.396090094656913 0.86265149646367223 -0.86278847150027049, 2.82842712475
268.45582115053674 5.3829172570979766 -1.5834058097659374 0.29782844356977223 -0.11113225476598143, 0.0
118.70917468175057 3.7045534961808855 1.2587670423763333 0.21560835578619253 -0.24566377645640491, 3.16227766017
145.70108891061034 1.4277962207716453 -0.28419634971437091 -0.42415382424437054 0.21017167393607639, 9.21954445729
88.383947443705594 5.7736391300026622 0.86391715235311484 -0.94786139569917416 0.50894421645990562, 1.41421356237
34.873261567022681 1.666556045797934 1.8086077875070505 0.20629179165535794 0.41929796572559308, 0.0
153.73588798345784 6.1996933864970813 -1.497522900030996 -0.64263962046023448 -0.41362102666946288, 0.0
328.67304108653991 4.2223840843174401 1.211179190290403 0.4786598334742207 -0.87440160464725625, 1.41421356237
292.22961614427822 2.7717224915820595 0.24804671682594837 -0.90261293919827779 0.76124717009259046, 15.6204993518
33.978485848284869 0.61899062108052338 0.062720828632709669 -0.83273667790499362 0.12227723063801821, 1.41421356237
248.38249613166167 6.0098605195763435 0.60258483738371771 0.45873380328981961 0.42537531656789951, 1.41421356237
265.45668068425357 2.2842987869107705 -0.1449779755486782 -0.47985833834301883 -0.46144449141492161, 72.1110255093
